year,r_under_0.1,r_0.2-0.4,r_0.5-0.7,r_0.8-1.0,r_1.1-1.5,r_1.6-2.0
2016-03-31,152406.823982874,961587.2124819136,2762736.1711278018,5981216.509721897,4583262.272171406,124752.38436535794
2016-04-01,152404.57251292007,961599.098635124,2762925.246450706,5981677.3835816495,4583340.1086637275,124729.5004051431
2016-04-02,152402.32899015083,961611.1360804726,2763114.2962810406,5982137.801553158,4583417.837955103,124706.57177074393
2016-04-03,152400.09341456622,961623.3248179597,2763303.3206188073,5982597.763636428,4583495.460045536,124683.59846216047
2016-04-04,152397.86578616634,961635.6648475851,2763492.3194640065,5983057.269831457,4583572.974935026,124660.58047939272
2016-04-05,152395.64610495116,961648.1561693494,2763681.292816637,5983516.320138248,4583650.382623574,124637.51782244071
2016-04-06,152393.4343709206,961660.7987832518,2763870.2406766997,5983974.914556796,4583727.683111177,124614.41049130433
2016-04-07,152391.23058407477,961673.592689293,2764059.1630441938,5984433.053087104,4583804.876397838,124591.25848598371
2016-04-08,152389.0347444136,961686.5378874724,2764248.0599191203,5984890.735729173,4583881.962483555,124568.06180647876
2016-04-09,152386.84685193712,961699.6343777901,2764436.9313014783,5985347.962483,4583958.941368328,124544.82045278951
2016-04-10,152384.6669066453,961712.8821602466,2764625.7771912683,5985804.733348588,4584035.81305216,124521.534424916
2016-04-11,152382.49490853818,961726.2812348413,2764814.5975884898,5986261.048325935,4584112.577535046,124498.20372285815
2016-04-12,152380.33085761574,961739.8316015746,2765003.3924931437,5986716.907415041,4584189.234816991,124474.82834661604
2016-04-13,152378.17475387797,961753.5332604463,2765192.161905229,5987172.310615908,4584265.784897991,124451.4082961896
2016-04-14,152376.02659732493,961767.3862114567,2765380.905824747,5987627.2579285335,4584342.227778049,124427.94357157889
2016-04-15,152373.88638795653,961781.3904546052,2765569.624251696,5988081.749352919,4584418.563457163,124404.43417278388
2016-04-16,152371.7541257728,961795.5459898924,2765758.317186077,5988535.784889064,4584494.791935334,124380.88009980455
2016-04-17,152369.6298107738,961809.852817318,2765946.9846278904,5988989.36453697,4584570.913212562,124357.28135264096
2016-04-18,152367.51344295943,961824.310936882,2766135.6265771347,5989442.488296634,4584646.927288847,124333.63793129304
2016-04-19,152365.40502232977,961838.9203485844,2766324.2430338115,5989895.1561680585,4584722.834164187,124309.94983576084
2016-04-20,152363.30454888477,961853.6810524254,2766512.8339979197,5990347.36815124,4584798.633838586,124286.21706604432
2016-04-21,152361.2120226245,961868.5930484051,2766701.399469461,5990799.124246186,4584874.326312041,124262.43962214356
2016-04-22,152359.12744354887,961883.6563365229,2766889.939448433,5991250.424452888,4584949.911584552,124238.61750405845
2016-04-23,152357.05081165791,961898.8709167792,2767078.453934837,5991701.2687713485,4585025.389656121,124214.75071178905
2016-04-24,152354.98212695165,961914.2367891739,2767266.942928673,5992151.657201571,4585100.760526746,124190.83924533536
2016-04-25,152352.9213894301,961929.7539537074,2767455.4064299413,5992601.589743555,4585176.024196427,124166.88310469738
2016-04-26,152350.8685990932,961945.422410379,2767643.844438641,5993051.066397295,4585251.180665166,124142.8822898751
2016-04-27,152348.823755941,961961.2421591893,2767832.256954773,5993500.087162796,4585326.229932962,124118.83680086854
2016-04-28,152346.78685997345,961977.213200138,2768020.643978336,5993948.652040057,4585401.171999813,124094.74663767764
2016-04-29,152344.75791119062,961993.3355332251,2768209.005509332,5994396.761029077,4585476.006865722,124070.61180030247
2016-04-30,152342.73690959244,962009.6091584507,2768397.341547759,5994844.414129857,4585550.734530687,124046.432288743
2016-05-01,152340.72385517895,962026.0340758149,2768585.6520936177,5995291.611342397,4585625.35499471,124022.20810299923
2016-05-02,152338.71874795013,962042.6102853173,2768773.9371469086,5995738.352666695,4585699.868257789,123997.93924307117
2016-05-03,152336.72158790604,962059.3377869583,2768962.1967076315,5996184.638102755,4585774.274319924,123973.62570895883
2016-05-04,152334.73237504662,962076.2165807378,2769150.4307757868,5996630.467650575,4585848.573181118,123949.26750066217
2016-05-05,152332.75110937183,962093.2466666558,2769338.639351373,5997075.841310152,4585922.764841367,123924.86461818122
2016-05-06,152330.77779088175,962110.4280447119,2769526.822434391,5997520.7590814885,4585996.849300672,123900.41706151594
2016-05-07,152328.81241957637,962127.7607149068,2769714.9800248416,5997965.220964586,4586070.826559035,123875.9248306664
2016-05-08,152326.85499545565,962145.2446772401,2769903.112122724,5998409.226959443,4586144.696616455,123851.38792563256
2016-05-09,152324.90551851963,962162.879931712,2770091.218728038,5998852.777066059,4586218.459472932,123826.80634641442
2016-05-10,152322.9639887683,962180.6664783221,2770279.2998407837,5999295.871284436,4586292.115128464,123802.180093012
2016-05-11,152321.0304062016,962198.6043170709,2770467.3554609613,5999738.509614572,4586365.663583054,123777.50916542525
2016-05-12,152319.1047708196,962216.693447958,2770655.385588571,6000180.692056468,4586439.1048367005,123752.79356365421
2016-05-13,152317.18708262232,962234.9338709835,2770843.390223612,6000622.418610122,4586512.438889404,123728.03328769888
2016-05-14,152315.27734160968,962253.3255861476,2771031.3693660856,6001063.689275537,4586585.665741163,123703.22833755925
2016-05-15,152313.37554778176,962271.8685934504,2771219.323015991,6001504.504052713,4586658.785391981,123678.37871323535
2016-05-16,152311.4817011385,962290.5628928912,2771407.251173328,6001944.862941646,4586731.797841854,123653.48441472712
2016-05-17,152309.59580167988,962309.4084844707,2771595.153838097,6002384.765942339,4586804.703090784,123628.5454420346
2016-05-18,152307.717849406,962328.4053681886,2771783.0310102976,6002824.213054793,4586877.501138771,123603.5617951578
2016-05-19,152305.8478443168,962347.5535440451,2771970.8826899305,6003263.2042790055,4586950.191985815,123578.53347409671
2016-05-20,152303.98578641226,962366.8530120398,2772158.708876995,6003701.7396149775,4587022.775631915,123553.46047885128
2016-05-21,152302.1316756924,962386.303772173,2772346.5095714913,6004139.819062709,4587095.252077072,123528.34280942156
2016-05-22,152300.28551215722,962405.905824445,2772534.2847734196,6004577.442622201,4587167.621321286,123503.18046580756
2016-05-23,152298.44729580675,962425.6591688553,2772722.03448278,6005014.610293454,4587239.883364557,123477.97344800929
2016-05-24,152296.61702664095,962445.5638054039,2772909.7586995717,6005451.322076464,4587312.038206885,123452.72175602667
2016-05-25,152294.79470465984,962465.6197340912,2773097.457423796,6005887.577971235,4587384.085848269,123427.42538985983
2016-05-26,152292.98032986338,962485.8269549167,2773285.130655451,6006323.377977764,4587456.02628871,123402.0843495086
2016-05-27,152291.1739022516,962506.1854678808,2773472.778394539,6006758.722096054,4587527.859528207,123376.69863497313
2016-05-28,152289.37542182452,962526.6952729833,2773660.400641058,6007193.610326104,4587599.585566762,123351.26824625334
2016-05-29,152287.58488858215,962547.3563702244,2773847.9973950097,6007628.042667913,4587671.204404373,123325.79318334928
2016-05-30,152285.80230252445,962568.1687596039,2774035.5686563933,6008062.019121482,4587742.716041042,123300.2734462609
2016-05-31,152284.02766365142,962589.1324411216,2774223.114425208,6008495.53968681,4587814.120476766,123274.70903498822
2016-06-01,152282.26097196306,962610.2474147782,2774410.634701455,6008928.604363898,4587885.417711547,123249.09994953126
2016-06-02,152280.5022274594,962631.513680573,2774598.1294851336,6009361.213152746,4587956.607745385,123223.44618989
2016-06-03,152278.7514301404,962652.9312385062,2774785.598776244,6009793.366053353,4588027.69057828,123197.74775606443
2016-06-04,152277.00858000608,962674.5000885781,2774973.0425747866,6010225.06306572,4588098.666210232,123172.00464805459
2016-06-05,152275.27367705648,962696.2202307885,2775160.460880761,6010656.304189847,4588169.534641241,123146.21686586042
2016-06-06,152273.54672129152,962718.0916651371,2775347.8536941675,6011087.089425733,4588240.295871306,123120.38440948198
2016-06-07,152271.82771271124,962740.1143916242,2775535.2210150054,6011517.418773379,4588310.949900428,123094.50727891922
2016-06-08,152270.11665131565,962762.2884102499,2775722.5628432753,6011947.2922327835,4588381.496728606,123068.58547417217
2016-06-09,152268.4135371048,962784.613721014,2775909.8791789766,6012376.709803948,4588451.936355841,123042.61899524083
2016-06-10,152266.71837007857,962807.0903239165,2776097.1700221105,6012805.671486873,4588522.268782134,123016.60784212519
2016-06-11,152265.03115023702,962829.7182189575,2776284.4353726762,6013234.177281557,4588592.494007483,122990.55201482525
2016-06-12,152263.35187758016,962852.497406137,2776471.6752306735,6013662.227188001,4588662.612031888,122964.45151334103
2016-06-13,152261.680552108,962875.427885455,2776658.8895961028,6014089.821206205,4588732.622855351,122938.30633767249
2016-06-14,152260.01717382052,962898.5096569115,2776846.078468964,6014516.959336168,4588802.52647787,122912.11648781967
2016-06-15,152258.36174271768,962921.7427205062,2777033.2418492567,6014943.64157789,4588872.322899446,122885.88196378254
2016-06-16,152256.71425879956,962945.1270762396,2777220.379736982,6015369.867931373,4588942.012120078,122859.60276556114
2016-06-17,152255.07472206614,962968.6627241115,2777407.4921321385,6015795.638396615,4589011.594139768,122833.2788931554
2016-06-18,152253.4431325174,962992.3496641219,2777594.5790347275,6016220.952973617,4589081.068958514,122806.91034656539
2016-06-19,152251.81949015328,963016.1878962703,2777781.6404447476,6016645.811662378,4589150.436576317,122780.49712579108
2016-06-20,152250.2037949739,963040.1774205576,2777968.6763621997,6017070.214462899,4589219.696993176,122754.03923083248
2016-06-21,152248.59604697916,963064.3182369831,2778155.6867870837,6017494.161375179,4589288.850209093,122727.53666168956
2016-06-22,152246.99624616912,963088.6103455472,2778342.6717194,6017917.65239922,4589357.896224066,122700.98941836235
2016-06-23,152245.40439254377,963113.0537462499,2778529.6311591477,6018340.68753502,4589426.835038096,122674.39750085087
2016-06-24,152243.82048610313,963137.6484390909,2778716.5651063276,6018763.26678258,4589495.666651184,122647.76090915507
2016-06-25,152242.24452684712,963162.3944240705,2778903.4735609395,6019185.390141898,4589564.391063326,122621.07964327498
2016-06-26,152240.67651477584,963187.2917011883,2779090.3565229834,6019607.057612978,4589633.008274526,122594.35370321061
2016-06-27,152239.11644988914,963212.3402704448,2779277.213992458,6020028.269195815,4589701.518284783,122567.5830889619
2016-06-28,152237.56433218723,963237.5401318397,2779464.045969365,6020449.024890413,4589769.921094097,122540.76780052893
2016-06-29,152236.02016166996,963262.891285373,2779650.8524537045,6020869.32469677,4589838.216702467,122513.90783791165
2016-06-30,152234.4839383374,963288.3937310448,2779837.6334454753,6021289.168614887,4589906.405109894,122487.00320111007
2016-07-01,152232.9556621895,963314.047468855,2780024.388944678,6021708.556644764,4589974.486316377,122460.05389012421
2016-07-02,152231.43533322628,963339.8524988038,2780211.118951313,6022127.4887864,4590042.460321918,122433.05990495403
2016-07-03,152229.91258942036,963365.6942660395,2780397.8314525606,6022546.217757515,4590110.493573162,122406.05767469412
2016-07-04,152228.37706874442,963391.4582157106,2780584.534435603,6022964.996275829,4590178.752516756,122379.08362843905
2016-07-05,152226.82877119846,963417.1443478172,2780771.227900439,6023383.824341343,4590247.237152699,122352.13776618885
2016-07-06,152225.26769678245,963442.752662359,2780957.91184707,6023802.701954055,4590315.947480992,122325.22008794348
2016-07-07,152223.6938454964,963468.2831593364,2781144.5862754947,6024221.629113965,4590384.883501635,122298.33059370295
2016-07-08,152222.10721734032,963493.7358387491,2781331.2511857143,6024640.605821074,4590454.045214628,122271.46928346725
2016-07-09,152220.5078123142,963519.1107005974,2781517.906577727,6025059.632075381,4590523.43261997,122244.6361572364
2016-07-10,152218.89563041803,963544.4077448809,2781704.552451535,6025478.707876887,4590593.045717662,122217.83121501037
2016-07-11,152217.27067165184,963569.6269716,2781891.1888071373,6025897.833225592,4590662.8845077045,122191.0544567892
2016-07-12,152215.6329360156,963594.7683807545,2782077.815644534,6026317.008121496,4590732.948990095,122164.30588257288
2016-07-13,152213.9824235093,963619.8319723443,2782264.4329637242,6026736.232564599,4590803.239164838,122137.58549236138
2016-07-14,152212.319134133,963644.8177463696,2782451.040764709,6027155.5065549,4590873.755031928,122110.89328615472
2016-07-15,152210.64306788662,963669.7257028304,2782637.6390474886,6027574.830092398,4590944.49659137,122084.22926395292
2016-07-16,152208.95422477025,963694.5558417267,2782824.2278120625,6027994.203177098,4591015.46384316,122057.59342575596
2016-07-17,152207.2526047838,963719.3081630581,2783010.80705843,6028413.625808993,4591086.6567873005,122030.9857715638
2016-07-18,152205.53820792734,963743.9826668252,2783197.376786592,6028833.09798809,4591158.07542379,122004.40630137653
2016-07-19,152203.81103420083,963768.5793530275,2783383.936996548,6029252.619714383,4591229.71975263,121977.85501519406
2016-07-20,152202.07108360427,963793.0982216655,2783570.4876882997,6029672.190987877,4591301.58977382,121951.33191301646
2016-07-21,152200.3183561377,963817.5392727386,2783757.0288618444,6030091.811808568,4591373.68548736,121924.83699484369
2016-07-22,152198.55285180107,963841.9025062474,2783943.5605171835,6030511.482176458,4591446.006893248,121898.37026067576
2016-07-23,152196.77457059443,963866.1879221915,2784130.0826543174,6030931.202091549,4591518.553991488,121871.93171051267
2016-07-24,152194.98351251773,963890.395520571,2784316.595273245,6031350.971553836,4591591.326782077,121845.52134435442
2016-07-25,152193.17967757094,963914.5253013857,2784503.098373967,6031770.790563322,4591664.3252650155,121819.139162201
2016-07-26,152191.36306575418,963938.5772646363,2784689.5919564837,6032190.6591200065,4591737.549440303,121792.78516405245
2016-07-27,152189.53367706737,963962.551410322,2784876.076020795,6032610.57722389,4591810.999307942,121766.4593499087
2016-07-28,152187.6915115105,963986.447738443,2785062.550566899,6033030.544874972,4591884.674867928,121740.1617197698
2016-07-29,152185.83656908362,964010.2662489997,2785249.0155947986,6033450.562073252,4591958.576120266,121713.89227363575
2016-07-30,152183.96884978673,964034.006941992,2785435.471104493,6033870.628818734,4592032.703064953,121687.65101150658
2016-07-31,152182.08835361974,964057.6698174194,2785621.917095981,6034290.745111411,4592107.05570199,121661.4379333822
2016-08-01,152180.19508058272,964081.2548752822,2785808.3535692627,6034710.910951288,4592181.634031377,121635.25303926266
2016-08-02,152178.28903067566,964104.7621155805,2785994.7805243395,6035131.126338365,4592256.438053114,121609.09632914799
2016-08-03,152176.3702038986,964128.1915383141,2786181.19796121,6035551.391272638,4592331.4677672,121582.96780303815
2016-08-04,152174.4386002515,964151.5431434833,2786367.605879876,6035971.7057541115,4592406.723173636,121556.86746093315
2016-08-05,152172.4942197343,964174.816931088,2786554.004280335,6036392.069782783,4592482.204272421,121530.79530283298
2016-08-06,152170.5370623471,964198.012901128,2786740.3931625886,6036812.483358653,4592557.9110635575,121504.75132873766
2016-08-07,152168.5671280899,964221.1310536033,2786926.7725266363,6037232.946481722,4592633.843547042,121478.73553864716
2016-08-08,152166.58441696264,964244.1713885143,2787113.1423724787,6037653.459151991,4592710.001722878,121452.74793256156
2016-08-09,152164.5889289653,964267.1339058604,2787299.5027001156,6038074.021369457,4592786.385591062,121426.78851048074
2016-08-10,152162.58066409797,964290.0186056423,2787485.8535095463,6038494.633134122,4592862.995151597,121400.85727240477
2016-08-11,152160.55962236054,964312.8254878592,2787672.1948007713,6038915.294445986,4592939.830404481,121374.95421833363
2016-08-12,152158.52580375315,964335.5545525115,2787858.5265737902,6039336.005305046,4593016.891349714,121349.07934826735
2016-08-13,152156.47920827568,964358.2057995998,2788044.8488286044,6039756.765711309,4593094.177987299,121323.23266220592
2016-08-14,152154.4198359282,964380.7792291231,2788231.1615652125,6040177.575664768,4593171.690317233,121297.41416014933
2016-08-15,152152.34768671062,964403.2748410818,2788417.464783615,6040598.435165428,4593249.428339516,121271.62384209757
2016-08-16,152150.26276062304,964425.6926354759,2788603.758483811,6041019.344213284,4593327.392054148,121245.86170805064
2016-08-17,152148.1650576654,964448.0326123057,2788790.042665802,6041440.30280834,4593405.581461132,121220.12775800856
2016-08-18,152146.0545778378,964470.2947715708,2788976.317329588,6041861.310950594,4593483.996560464,121194.42199197134
2016-08-19,152143.93132114006,964492.4791132712,2789162.5824751672,6042282.3686400475,4593562.637352146,121168.74440993892
2016-08-20,152141.79528757234,964514.5856374069,2789348.8381025405,6042703.475876698,4593641.503836178,121143.09501191135
2016-08-21,152139.64647713458,964536.6143439783,2789535.084211709,6043124.632660549,4593720.59601256,121117.47379788864
2016-08-22,152137.4848898268,964558.5652329853,2789721.3208026714,6043545.838991598,4593799.913881293,121091.88076787078
2016-08-23,152135.3105256489,964580.4383044273,2789907.547875428,6043967.094869846,4593879.457442373,121066.31592185773
2016-08-24,152133.12338460106,964602.2335583048,2790093.765429979,6044388.400295293,4593959.226695804,121040.77925984956
2016-08-25,152130.9234666831,964623.9509946178,2790279.973466324,6044809.755267938,4594039.221641585,121015.27078184618
2016-08-26,152128.71077189513,964645.5906133662,2790466.1719844635,6045231.159787782,4594119.442279716,120989.79048784767
2016-08-27,152126.48530023714,964667.1524145501,2790652.3609843976,6045652.613854823,4594199.888610196,120964.33837785399
2016-08-28,152124.2470517091,964688.6363981694,2790838.5404661256,6046074.117469065,4594280.560633026,120938.91445186516
2016-08-29,152121.996026311,964710.042564224,2791024.7104296484,6046495.670630505,4594361.458348206,120913.51870988117
2016-08-30,152119.7322240429,964731.3709127142,2791210.870874965,6046917.273339142,4594442.581755735,120888.15115190201
2016-08-31,152117.45564490472,964752.6214436396,2791397.021802075,6047338.925594979,4594523.930855614,120862.81177792768
2016-09-01,152115.16628889655,964773.7941570006,2791583.163210981,6047760.627398016,4594605.505647844,120837.50058795822
2016-09-02,152112.86415601833,964794.889052797,2791769.295101681,6048182.378748249,4594687.306132423,120812.21758199358
2016-09-03,152110.54924627003,964815.9061310288,2791955.417474175,6048604.179645684,4594769.332309351,120786.9627600338
2016-09-04,152108.22155965175,964836.8453916959,2792141.530328463,6049026.030090314,4594851.584178629,120761.73612207883
2016-09-05,152105.8810961634,964857.7068347986,2792327.6336645447,6049447.930082145,4594934.061740258,120736.53766812875
2016-09-06,152103.52785580503,964878.4904603367,2792513.727482422,6049869.879621174,4595016.764994236,120711.36739818346
2016-09-07,152101.16183857658,964899.1962683101,2792699.811782093,6050291.878707401,4595099.693940563,120686.22531224303
2016-09-08,152098.78304447813,964919.8242587188,2792885.8865635577,6050713.927340829,4595182.84857924,120661.11141030742
2016-09-09,152096.39147350963,964940.3744315633,2793071.951826818,6051136.025521454,4595266.228910268,120636.0256923767
2016-09-10,152093.98712567112,964960.8467868431,2793258.0075718723,6051558.173249278,4595349.834933645,120610.96815845079
2016-09-11,152091.5700009625,964981.241324558,2793444.05379872,6051980.3705243,4595433.66664937,120585.93880852971
2016-09-12,152089.14009938392,965001.5580447088,2793630.0905073625,6052402.6173465215,4595517.724057448,120560.93764261348
2016-09-13,152086.69742093526,965021.7969472947,2793816.117697799,6052824.913715941,4595602.007157874,120535.9646607021
2016-09-14,152084.2419656166,965041.9580323162,2794002.13537003,6053247.2596325595,4595686.51595065,120511.01986279555
2016-09-15,152081.77373342784,965062.041299773,2794188.143524056,6053669.655096376,4595771.250435776,120486.10324889384
2016-09-16,152079.2927243691,965082.0467496653,2794374.1421598755,6054092.100107393,4595856.210613251,120461.21481899697
2016-09-17,152076.79893844025,965101.9743819931,2794560.1312774895,6054514.594665607,4595941.396483077,120436.35457310494
2016-09-18,152074.29237564144,965121.8241967561,2794746.110876898,6054937.138771021,4596026.808045251,120411.52251121776
2016-09-19,152071.77303597252,965141.5961939545,2794932.0809580996,6055359.7324236315,4596112.445299775,120386.71863333539
2016-09-20,152069.24091943365,965161.2903735884,2795118.041521097,6055782.375623443,4596198.30824665,120361.94293945792
2016-09-21,152066.69602602467,965180.906735658,2795303.9925658884,6056205.068370452,4596284.396885875,120337.19542958523
2016-09-22,152064.13835574567,965200.4452801626,2795489.9340924732,6056627.810664659,4596370.711217448,120312.4761037174
2016-09-23,152061.56790859665,965219.9060071028,2795675.8661008533,6057050.602506065,4596457.251241372,120287.78496185441
2016-09-24,152058.98468457756,965239.2889164785,2795861.7885910273,6057473.443894672,4596544.016957645,120263.1220039963
2016-09-25,152056.38868368848,965258.5940082896,2796047.701562996,6057896.334830476,4596631.008366268,120238.48723014299
2016-09-26,152053.7799059293,965277.8212825361,2796233.605016758,6058319.275313478,4596718.225467241,120213.8806402945
2016-09-27,152051.15835130014,965296.9707392179,2796419.4989523147,6058742.265343678,4596805.668260564,120189.30223445088
2016-09-28,152048.52401980088,965316.0423783351,2796605.383369666,6059165.3049210785,4596893.336746235,120164.7520126121
2016-09-29,152045.87691143167,965335.036199888,2796791.258268812,6059588.394045678,4596981.23092426,120140.22997477818
2016-09-30,152043.21702619235,965353.9522038761,2796977.123649752,6060011.532717475,4597069.350794631,120115.73612094908
2016-10-01,152040.544364083,965372.7903902996,2797162.979512485,6060434.720936471,4597157.696357353,120091.27045112482
2016-10-02,152037.8589251036,965391.5507591588,2797348.825857014,6060857.958702665,4597246.267612425,120066.83296530538
2016-10-03,152035.16070925418,965410.233310453,2797534.6626833365,6061281.246016058,4597335.064559844,120042.42366349079
2016-10-04,152032.44971653476,965428.8380441829,2797720.4899914535,6061704.58287665,4597424.087199617,120018.04254568108
2016-10-05,152029.72594694525,965447.364960348,2797906.307781365,6062127.96928444,4597513.335531738,119993.68961187617
2016-10-06,152026.98940048573,965465.8140589489,2798092.1160530704,6062551.405239429,4597602.809556209,119969.36486207611
2016-10-07,152024.24007715614,965484.1853399848,2798277.91480657,6062974.8907416165,4597692.509273028,119945.06829628088
2016-10-08,152021.47797695655,965502.4788034565,2798463.7040418643,6063398.425791004,4597782.434682199,119920.7999144905
2016-10-09,152018.70309988692,965520.6944493634,2798649.4837589525,6063822.01038759,4597872.585783717,119896.55971670499
2016-10-10,152015.9154459472,965538.8322777058,2798835.2539578355,6064245.644531373,4597962.962577587,119872.34770292428
2016-10-11,152013.11501513747,965556.8922884836,2799021.014638512,6064669.328222356,4598053.565063806,119848.1638731484
2016-10-12,152010.3018074577,965574.8744816968,2799206.765800983,6065093.061460536,4598144.393242375,119824.0082273774
2016-10-13,152007.47582290793,965592.7788573453,2799392.5074452492,6065516.844245917,4598235.447113295,119799.88076561123
2016-10-14,152004.6370614881,965610.6054154296,2799578.2395713087,6065940.676578496,4598326.726676563,119775.78148784989
2016-10-15,152001.7855231982,965628.3541559489,2799763.962179163,6066364.558458272,4598418.231932181,119751.7103940934
2016-10-16,151998.9212080383,965646.0250789038,2799949.6752688107,6066788.489885248,4598509.962880149,119727.66748434171
2016-10-17,151996.04411600836,965663.6181842942,2800135.378840254,6067212.470859422,4598601.919520467,119703.65275859492
2016-10-18,151993.15424710832,965681.1334721197,2800321.0728934905,6067636.501380797,4598694.101853133,119679.66621685294
2016-10-19,151990.25160133836,965698.5709423809,2800506.757428522,6068060.581449369,4598786.509878151,119655.70785911582
2016-10-20,151987.33617869826,965715.9305950777,2800692.4324453482,6068484.711065139,4598879.143595519,119631.77768538351
2016-10-21,151984.40797918814,965733.2124302096,2800878.0979439677,6068908.8902281085,4598972.003005235,119607.87569565607
2016-10-22,151981.46700280797,965750.4164477768,2801063.753924382,6069333.118938276,4599065.088107301,119584.00188993344
2016-10-23,151978.51324955784,965767.5426477799,2801249.4003865905,6069757.397195643,4599158.398901719,119560.1562682157
2016-10-24,151975.5467194376,965784.591030218,2801435.0373305934,6070181.725000208,4599251.935388485,119536.33883050275
2016-10-25,151972.56741244736,965801.5615950918,2801620.6647563907,6070606.102351973,4599345.697567601,119512.54957679467
2016-10-26,151969.575328587,965818.4543424008,2801806.282663981,6071030.529250934,4599439.685439065,119488.78850709139
2016-10-27,151966.5704678567,965835.2692721456,2801991.8910533674,6071455.005697096,4599533.899002881,119465.055621393
2016-10-28,151963.55283025635,965852.0063843254,2802177.4899245473,6071879.531690456,4599628.338259047,119441.35091969944
2016-10-29,151960.52241578593,965868.6656789407,2802363.0792775215,6072304.107231014,4599723.003207561,119417.67440201069
2016-10-30,151957.47922444547,965885.2471559916,2802548.65911229,6072728.732318772,4599817.893848425,119394.0260683268
2016-10-31,151954.423256235,965901.7508154777,2802734.2294288534,6073153.406953729,4599913.01018164,119370.40591864777
2016-11-01,151951.35451115447,965918.1766573995,2802919.7902272097,6073578.131135882,4600008.352207205,119346.81395297355
2016-11-02,151948.27298920392,965934.5246817564,2803105.3415073613,6074002.904865236,4600103.919925119,119323.25017130419
2016-11-03,151945.17869038327,965950.7948885487,2803290.8832693067,6074427.7281417865,4600199.713335381,119299.71457363963
2016-11-04,151942.07161469263,965966.9872777768,2803476.415513047,6074852.600965538,4600295.732437995,119276.20715997997
2016-11-05,151938.95176213197,965983.10184944,2803661.9382385816,6075277.523336488,4600391.977232958,119252.72793032513
2016-11-06,151935.81913270126,965999.1386035387,2803847.4514459097,6075702.495254636,4600488.447720271,119229.2768846751
2016-11-07,151932.6737264005,966015.097540073,2804032.9551350325,6076127.516719982,4600585.143899934,119205.85402302995
2016-11-08,151929.5155432297,966030.9786590425,2804218.4493059497,6076552.587732527,4600682.065771947,119182.45934538961
2016-11-09,151926.34458318888,966046.7819604477,2804403.9339586617,6076977.708292272,4600779.2133363085,119159.09285175413
2016-11-10,151923.160846278,966062.507444288,2804589.409093167,6077402.878399215,4600876.58659302,119135.7545421235
2016-11-11,151919.9643324971,966078.1551105637,2804774.8747094674,6077828.098053356,4600974.1855420815,119112.44441649767
2016-11-12,151916.75504184616,966093.7249592751,2804960.3308075615,6078253.367254695,4601072.010183493,119089.16247487672
2016-11-13,151913.53297432512,966109.2169904216,2805145.7773874495,6078678.686003234,4601170.060517254,119065.90871726058
2016-11-14,151910.29812993412,966124.6312040037,2805331.2144491323,6079104.054298971,4601268.336543364,119042.6831436493
2016-11-15,151907.05050867307,966139.9676000214,2805516.6419926104,6079529.472141907,4601366.838261826,119019.48575404288
2016-11-16,151903.79011054197,966155.2261784744,2805702.060017882,6079954.939532043,4601465.565672636,118996.31654844127
2016-11-17,151900.51693554083,966170.4069393626,2805887.468524947,6080380.456469376,4601564.5187757965,118973.1755268445
2016-11-18,151897.23098366964,966185.5098826863,2806072.8675138075,6080806.022953907,4601663.697571306,118950.06268925258
2016-11-19,151893.93225492846,966200.5350084457,2806258.2569844616,6081231.6389856385,4601763.102059166,118926.97803566548
2016-11-20,151890.6207493172,966215.4823166403,2806443.6369369105,6081657.304564568,4601862.732239375,118903.92156608326
2016-11-21,151887.2964668359,966230.3518072702,2806629.007371153,6082083.019690695,4601962.588111934,118880.89328050586
2016-11-22,151883.95940748457,966245.1434803358,2806814.368287191,6082508.784364023,4602062.669676844,118857.8931789333
2016-11-23,151880.6095712632,966259.8573358367,2806999.7196850223,6082934.598584548,4602162.976934102,118834.92126136557
2016-11-24,151877.24695817177,966274.4933737732,2807185.0615646485,6083360.462352272,4602263.509883711,118811.9775278027
2016-11-25,151873.87156821036,966289.0515941449,2807370.393926068,6083786.375667196,4602364.268525669,118789.06197824466
2016-11-26,151870.48340137885,966303.5319969519,2807555.7167692822,6084212.338529316,4602465.252859977,118766.17461269145
2016-11-27,151867.08245767732,966317.9345821944,2807741.030094291,6084638.350938636,4602566.462886634,118743.3154311431
2016-11-28,151863.66873710576,966332.2593498724,2807926.3339010943,6085064.412895154,4602667.898605642,118720.48443359957
2016-11-29,151860.2422396642,966346.506299986,2808111.628189692,6085490.524398872,4602769.560017,118697.68162006089
2016-11-30,151856.80296535254,966360.6754325347,2808296.912960083,6085916.685449788,4602871.447120707,118674.90699052704
2016-12-01,151853.35091417088,966374.7667475191,2808482.1882122695,6086342.896047903,4602973.559916764,118652.16054499809
2016-12-02,151849.88608611916,966388.7802449387,2808667.453946249,6086769.156193216,4603075.89840517,118629.44228347391
2016-12-03,151846.40848119743,966402.7159247937,2808852.7101620235,6087195.465885728,4603178.462585926,118606.75220595459
2016-12-04,151842.91809940562,966416.5737870844,2809037.9568595923,6087621.82512544,4603281.252459032,118584.09031244012
2016-12-05,151839.4149407438,966430.3538318104,2809223.194038956,6088048.233912349,4603384.268024487,118561.45660293048
2016-12-06,151835.89900521192,966444.0560589717,2809408.421700113,6088474.692246457,4603487.509282293,118538.8510774257
